Gene	O1_E_1cm	O1_E_5cm	O1_K_1	O1_LI_10cm	O1_LI_19cm	O1_LI_1cm	O1_LI_28cm	O1_LI_37cm	O1_LI_46cm	O1_LI_55cm	O1_S_1	O1_S_3	O1_SI_161cm	O1_SI_1cm	O1_SI_201cm	O1_SI_41cm	O1_SI_81cm	O1_Tg_F_Th	O2_E_1cm	O2_E_5cm	O2_K_1	O2_LI_10cm	O2_LI_19cm	O2_LI_1cm	O2_LI_28cm	O2_LI_37cm	O2_LI_46cm	O2_LI_55cm	O2_S_1	O2_S_3	O2_SI_121cm	O2_SI_145cm	O2_SI_49cm	O2_Tg_TR	Y1_E_1cm	Y1_E_5cm	Y1_K_1	Y1_LI_10cm	Y1_LI_19cm	Y1_LI_1cm	Y1_LI_28cm	Y1_LI_37cm	Y1_LI_46cm	Y1_LI_55cm	Y1_S_1	Y1_S_3	Y1_SI_113cm	Y1_SI_137cm	Y1_SI_29cm	Y1_SI_85cm	Y1_Th_TG_f	Y2_E_1cm	Y2_E_5cm	Y2_K_1	Y2_LI_10cm	Y2_LI_19cm	Y2_LI_1cm	Y2_LI_28cm	Y2_LI_37cm	Y2_LI_46cm	Y2_LI_55cm	Y2_S_1	Y2_S_3	Y2_SI_113cm	Y2_SI_141cm	Y2_SI_169cm	Y2_SI_1cm	Y2_SI_29cm	Y2_SI_57cm	Y2_Tg_TR
UniRef90_A0A229I6D9	0	0	0	2.19789	2.33306	3.2449	2.16096	2.10365	2.40482	2.82419	0	0	0	0	0	0	0	0	0	0	0	3.17684	2.27196	2.41386	3.1982	2.37189	0.165645	0	0	0	0	0	0	0	0	0	0	0	0	0.88028	0.0594902	0.113704	0.0812337	0	0	0	0	0	0	0	0	0	0	0	0.533232	0.635682	0.621937	0.672208	0.630277	0.68767	1.00217	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6E4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04461	0.461184	0.691831	1.22397	0.536379	0.162768	0	0	0	0	0	0	0	0	0	0	0.101175	0.0627871	1.03669	0.0584751	0	0.0685839	0	0	1.39432	0	0	0	0	0	0	0	0	0.462562	0.239865	0.69748	0.242818	0.0856892	0.169369	0.198463	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6E5	0	0	12.7919	5.63224	6.79267	8.79164	5.71858	6.18012	6.78311	6.93609	0	0	0	5.87106	4.3043	0	0	0	0	0	6.12755	14.9294	11.7343	10.909	13.219	10.8516	1.12327	0.283261	3.99413	1.75534	4.32318	0	0	0	0	0	0	0	0.154368	3.63839	0.086032	0.207351	0.191446	0.139563	0	2.65503	0	0	0	0	0	0	0	0	2.12913	2.22149	3.74206	2.60622	2.12018	2.83738	2.57468	6.25307	4.2866	3.35346	0	4.52122	4.78117	0	0	0
UniRef90_A0A229I6F0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247806	0.14374	1.0425	0.145568	0	0.112583	0.633058	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6F1	0	0	0	15.3215	10.6824	15.5742	11.2547	15.9704	14.8221	15.6412	15.8614	0	12.5665	10.9035	24.1742	0	0	0	0	0	0	20.6948	14.0431	14.1484	19.1844	13.483	1.58913	0.346059	8.16305	14.0566	13.0161	0	0	0	0	0	0	1.09179	2.48596	16.0996	3.66641	3.49516	3.21906	2.54339	0	14.9575	0	0	0	0	0	0	0	0	30.1292	23.2763	36.1168	23.1565	15.5159	21.9355	21.4374	2.14619	7.4341	11.0662	17.3832	16.5749	9.32273	0	0	0
UniRef90_A0A229I6F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.906939	1.13135	0.726489	0.70946	0.722728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6F3	0	0	0	0.686326	0.65813	0.708741	0.831966	0.88665	1.00889	1.0229	0	0	0	0	0	0	0	0	0	0	0	1.10735	0.883644	0.914494	1.41873	0.802745	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515757	0.0362694	0	0.115561	0	0	0	0	0	0	0	0	0	0	0	0.282035	0	0	0.319844	0	0	0.106842	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6F6	0	0	8.88441	6.71953	7.1351	9.52946	7.22067	7.70441	8.04975	9.7019	15.069	0	7.97593	8.18918	13.1265	0	0	0	9.49152	11.3029	0	17.1638	14.0405	13.7025	15.4658	11.9043	1.26649	0.202632	0	6.05939	11.8678	0	0	0	0	0	0	0.142673	0.114623	4.96924	0.383832	0.228673	0.337095	0.309028	0	2.93843	0	0	0	0	0	0	0	0	2.42111	1.94759	3.17684	3.19052	2.63128	3.50918	3.83575	5.75411	0	4.67302	18.3982	19.8256	1.56457	0	0	0
UniRef90_A0A229I6F8	0	0	25.9492	11.5107	9.83004	14.2905	10.3506	11.3422	11.1373	12.7741	11.2372	0	9.6642	12.003	10.9305	0	0	0	0	0	4.86265	32.0905	23.5772	26.7019	27.8565	23.7174	2.96938	1.10871	4.69898	11.2495	18.5109	0	0	0	0	0	0	0.45683	0.958788	8.38364	1.0423	1.08483	1.31976	0.956986	0	6.89849	0	0	0	0	0	0	0	15.8292	10.7749	6.5051	12.0936	7.64003	4.8938	8.02092	9.38187	6.44684	4.08111	0	10.5751	6.96623	5.07244	0	0	0
UniRef90_A0A229I6F9	0	0	22.9533	15.4237	14.7904	21.334	13.7118	15.2684	17.6791	18.0329	13.9115	0	16.1913	10.4836	6.9746	0	0	0	0	0	0	37.1609	31.2277	29.137	32.5271	29.6885	3.00165	0.858479	15.1314	8.17827	20.4246	0	0	0	0	0	0	0.204904	0.370137	8.47063	0.477146	0.436021	0.47442	0.522845	0	7.03831	0	0	0	0	0	0	0	4.96158	5.4701	4.91567	7.25626	5.93737	4.12733	5.98029	6.40776	8.7502	5.09546	0	12.8734	7.33864	3.0316	0	0	0
UniRef90_A0A229I6G2	0	0	9.33494	10.1927	10.4405	14.7471	9.47972	9.85421	11.1579	11.8797	15.3853	0	9.47796	8.60445	0	0	0	0	0	0	0	23.1503	17.7828	18.5424	20.242	17.3015	1.65715	0.39295	7.24089	5.09204	14.6277	0	0	0	0	0	0	0.150319	0.359597	5.81686	0.323478	0.223381	0.44274	0.500577	0	6.03606	0	0	0	0	0	0	0	6.4571	4.3486	2.88406	5.30654	4.63163	2.89503	4.37913	4.79848	9.03099	7.5984	0	9.59377	14.5913	3.28782	0	0	0
UniRef90_A0A229I6G7	0	0	8.30709	5.78132	5.45759	7.47337	4.45147	5.09357	5.15919	6.08107	0	0	0	5.74277	7.40864	0	0	0	0	0	10.5469	5.96065	5.47157	5.89526	4.89139	5.00383	0.2834	0	0	2.26625	0	0	0	0	0	0	0	0.0540873	0.0804581	2.37679	0	0	0.158106	0.23963	0	2.19408	0	0	0	0	0	0	0	0	1.7239	1.60404	2.05763	1.82144	1.3492	1.70716	2.15996	4.03031	0	0	0	4.72169	1.39794	0	0	0
UniRef90_A0A229I6G9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6H1	0	0	0	3.00686	1.37629	1.9678	2.14937	3.19606	2.43087	2.79024	0	0	0	0	0	0	0	0	0	0	0	3.22634	1.86944	2.71742	3.40127	2.59278	0.416771	0	0	0	0	0	0	0	0	0	0	0.243217	0.19296	1.52	0.149788	0.193785	0.487519	0	0	3.20574	0	0	0	0	0	0	0	0	9.3853	8.1167	11.1253	6.45599	4.32256	5.32314	6.39102	0	0	3.14367	0	8.49291	0	0	0	0
UniRef90_A0A229I6H3	0	0	0	4.84142	2.15445	2.33163	3.24534	5.43136	4.17187	4.59535	5.85498	0	4.16441	0	5.21704	0	0	0	0	0	0	5.59074	3.13185	4.20439	5.85247	3.4655	0.716977	0.191504	0	3.42417	3.37945	0	0	0	0	0	0	0.441844	0.81089	7.35837	1.37116	1.24252	1.70277	0.76638	0	11.3664	0	0	0	0	0	0	0	0	7.92052	5.18724	9.89771	5.44323	2.96611	5.42289	5.52196	0	0	2.11716	0	0	1.75652	0	0	0
UniRef90_A0A229I6H4	0	0	15.7607	31.268	20.5292	26.4598	22.2343	29.9021	28.5701	27.8855	17.0255	0	7.11528	27.1524	40.7782	0	0	0	0	20.0511	0	50.5881	36.395	38.7754	47.0606	36.942	5.95659	1.43897	9.78016	8.59935	35.2862	0	0	0	0	0	0	0.820941	1.19682	19.2399	1.63634	1.52441	2.03379	0.907821	0	19.1193	0	0	0	0	0	0	0	0	39.2127	33.301	46.8797	31.1965	19.3006	26.6771	27.0387	0	4.66502	15.6603	0	17.9166	11.102	0	0	0
UniRef90_A0A229I6H5	0	0	8.04568	14.8908	10.2157	14.1057	11.2414	13.0499	13.2902	14.4416	17.1646	0	12.713	5.56205	10.6398	0	0	0	0	0	5.10748	29.4625	21.2786	22.5404	27.5452	24.8808	1.90261	0.494516	0	16.2716	10.5353	0	0	0	0	0	0	0.130963	0.207803	4.40626	0.238549	0.440482	0.499423	0.395151	0	5.7338	0	0	0	0	0	0	0	8.34795	22.2596	19.2315	28.6239	17.1923	13.0826	18.0854	14.9014	6.51361	4.76289	10.734	27.7688	0	7.08434	0	0	0
UniRef90_A0A229I6H6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0601139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6H8	0	0	0	11.7738	11.2955	18.1133	10.9127	11.2442	13.0897	14.075	11.4461	0	11.3016	14.3193	5.75318	0	0	0	0	0	0	14.5797	10.6899	10.7718	12.1367	10.8752	0.925987	0.341861	4.22317	2.69155	6.10915	0	0	0	0	0	0	0.123176	0.258851	3.88476	0.242649	0.180965	0.267892	0.179978	0	3.21908	0	0	0	0	0	0	0	0	3.0511	2.41642	3.59793	2.79154	2.10834	3.31284	3.36427	3.67018	5.61572	0	7.33419	15.0809	3.34123	0	0	0
UniRef90_A0A229I6I1	0	0	10.9366	7.47116	7.05543	9.11479	6.51142	6.71028	8.70033	8.3809	5.09064	0	9.81652	2.96303	0	0	0	0	0	0	5.55151	19.2804	14.4998	15.718	18.1486	15.5251	1.67888	0.185799	0	10.6873	9.79056	0	0	0	0	0	0	0.0982769	0.0847411	3.69087	0.130708	0.127628	0.154628	0.151744	0	3.73894	0	0	0	0	0	0	0	0	2.98058	2.2127	4.49282	2.86187	2.00038	2.62725	3.68083	4.2486	3.23225	2.30097	13.5073	7.33226	1.92597	0	0	0
UniRef90_A0A229I6I3	0	0	0	12.7493	12.8847	20.1379	11.421	11.6858	14.6781	15.412	8.15952	0	20.5866	33.5176	6.25669	0	0	0	0	0	0	15.7849	11.0057	10.7774	12.3951	10.7469	1.42268	0.319005	0	4.7847	9.17093	0	0	0	0	0	0	0	0.113246	3.60682	0.281309	0.250208	0.226046	0.386363	0	4.80517	0	0	0	0	0	0	0	4.84529	3.45243	2.71711	2.67822	3.11748	1.8691	3.4121	4.12783	3.40773	10.3825	2.08572	7.26392	7.97505	11.7367	0	0	0
UniRef90_A0A229I6I5	0	0	8.43911	5.81848	5.74389	7.28108	5.38686	6.51776	7.40392	7.40196	6.54157	0	2.53993	3.88936	6.27199	0	0	0	0	0	0	14.1394	11.8785	10.9185	13.023	11.7062	1.23572	0.310274	0	3.06969	14.9628	0	0	0	0	0	0	0.0732625	0.345067	3.67598	0.244305	0.179399	0.287831	0.16265	0	2.63177	0	0	0	0	0	0	0	5.83744	3.54496	2.18062	4.76845	3.09628	2.22316	2.65169	3.35907	0	0	0	3.88356	12.7913	0	0	0	0
UniRef90_A0A229I6I7	0	0	0	2.64228	1.25947	1.75256	1.48587	2.15816	1.80785	1.94106	0	0	0	0	0	0	0	0	0	0	0	2.53471	1.62127	2.05935	2.55353	1.91636	0.284485	0	0	0	0	0	0	0	0	0	0	0.681762	1.54373	8.67223	1.87328	2.16134	2.05839	1.41513	0	5.86351	0	0	0	0	0	0	0	0	5.69674	4.28045	8.56721	4.23927	2.60117	3.95299	3.49906	2.07514	0	0	0	0	0	0	0	0
UniRef90_A0A229I6I9	0	0	0	4.48967	1.7897	1.10665	3.39882	4.35451	4.23672	4.38312	10.7176	0	0	0	13.8281	0	0	0	0	0	0	0	0	0.103806	0.0651999	0.105531	0	0.0722857	0	9.05412	0	0	0	0	0	0	0	0.216089	0.142865	2.46085	0.221801	0.358689	0.714089	0.288599	0	4.47056	0	0	0	0	0	0	0	0	24.1968	14.0184	26.6919	15.2437	9.54122	16.0412	16.3094	0	0	8.14632	0	0	3.89639	0	0	0
UniRef90_A0A229I6J6	0	0	0	1.20352	0.565844	0.453854	0.743617	1.17665	1.07623	1.37481	0	0	0	0	0	0	0	0	4.98642	0	0	0.914487	0.734308	0.770883	1.06618	0.870479	0.144699	0.287703	0	0	0	0	0	0	0	0	0	0.0303898	0.0904134	0.937202	0.370308	0.105933	0.468965	0.0947037	0	0.514738	0	0	0	0	0	0	0	0	0.570243	0.318385	1.29979	0.595193	0.21838	0.495144	0.54083	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6J7	0	0	63.4833	21.9388	15.8042	39.2978	19.5717	14.5112	16.6164	17.6693	16.2963	13.3176	9.55979	22.7714	24.5233	0	0	0	15.0816	0	0	44.5584	30.7875	38.03	44.1285	39.4171	6.30738	2.4336	21.9274	26.3582	12.6424	0	0	0	0	0	0	2.35922	4.65829	42.5519	6.39656	5.75478	7.31214	5.96097	0	49.4609	0	0	0	0	0	0	0	0	30.8111	23.4648	36.2686	22.9687	16.0632	22.0149	21.4843	0	0	10.3953	9.74464	24.1218	4.82837	0	0	0
UniRef90_A0A229I6J9	0	0	13.5725	7.01153	7.15107	9.33776	6.59229	6.49672	7.58468	8.39275	6.47956	0	7.99074	4.8117	8.7951	0	0	0	0	11.9248	0	20.1074	14.6868	16.3709	17.2602	15.8278	1.63304	0.306838	3.23934	5.40051	7.47991	0	0	0	0	0	0	0	0.188124	3.22097	0.167458	0.115093	0.187088	0.157014	0	2.64819	0	0	0	0	0	0	0	0	2.86964	2.56446	3.48963	2.94615	2.01409	2.86007	2.9621	4.05681	0	0	7.20679	0	2.93191	0	0	0
UniRef90_A0A229I6K0	0	0	22.5348	16.1164	11.7334	16.1098	12.3076	15.3548	15.3221	17.2135	16.6765	0	11.5557	11.3317	12.3071	0	0	0	0	0	4.55262	30.7608	22.1024	24.6453	27.6861	23.3659	2.27583	0.600047	19.0223	9.20385	13.2977	0	0	0	0	0	0	0.346396	0.918113	10.742	0.778232	0.934038	1.17943	0.539017	0	11.5061	0	0	0	0	0	0	0	0	15.5529	12.0254	20.4412	12.4957	8.2421	12.2663	11.886	8.27609	7.57875	5.38366	21.8447	15.6465	6.84416	0	0	0
UniRef90_A0A229I6K1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352632	0.141028	0.146569	0.279108	0.20138	0	0	0	0	0	0	0	0	0	0	0	0.101778	0.0511168	0.643997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0886308	0	0.444051	0	0.0332164	0.0818954	0.104864	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6K2	0	0	11.2148	7.22588	7.01249	9.45928	6.19312	6.73797	7.73422	8.23189	5.3242	0	3.45203	7.74262	6.57653	0	0	0	0	0	6.7913	20.292	14.6381	16.2253	17.5702	15.5274	1.64903	0.369415	7.88441	4.99955	11.4053	0	0	0	0	0	0	0.0795172	0.14141	3.21357	0.228156	0.181594	0.276534	0.168394	0	3.42798	0	0	0	0	0	0	0	4.58081	2.62145	2.07726	3.53128	2.70402	2.03559	2.93412	3.11967	4.78324	4.67529	0	0	6.37439	1.97366	0	0	0
UniRef90_A0A229I6K7	0	0	0	6.13245	5.9919	9.6984	5.35273	5.75988	6.81655	7.35411	3.06371	0	2.85262	5.33009	6.80512	0	0	0	0	0	0	7.23719	6.08394	5.94887	6.25245	6.018	0.61649	0.127138	4.57452	0	6.13027	0	0	0	0	0	0	0.0650692	0.0985856	0.986087	0.059722	0.0646649	0.148754	0.161629	0	0.840683	0	0	0	0	0	0	0	0	0.356558	0.348555	0.365992	0.470961	0.321287	0.563987	0.48708	1.87127	4.05227	0	5.08845	6.58444	2.22549	0	0	0
UniRef90_A0A229I6K9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0901091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6L0	0	0	0	0.0529509	0	0.127651	0	0	0.112626	0.0615747	0	0	0	0	0	0	0	0	0	0	0	0.878174	0.530641	0.891054	0.828658	0.409221	0	0	0	0	0	0	0	0	0	0	0	0.288858	0.0721259	1.72729	0	0.362172	0.485942	0.105675	0	2.46374	0	0	0	0	0	0	0	0	2.04437	1.01456	3.50631	1.29423	0.351513	0.792855	1.89041	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6L1	0	0	0	19.3252	9.43312	7.84241	12.9033	21.5862	16.6971	19.56	5.12965	0	5.90245	24.3793	5.89711	0	0	0	14.1282	0	0	13.5429	8.19853	8.47407	15.6358	8.98377	1.22298	0.598	16.4127	14.3901	11.7086	0	0	0	0	0	0	1.30327	1.65102	15.6627	1.91458	1.47188	2.28782	0.607221	0	21.4027	0	0	0	0	0	0	0	0	45.8181	32.5967	70.2044	33.4376	21.4976	27.5417	22.1063	21.2666	0	5.38182	13.9885	29.8106	9.26257	0	0	0
UniRef90_A0A229I6L2	0	0	11.3593	9.84922	7.99954	10.7764	7.90194	9.79681	10.3968	10.6383	9.44174	0	0	8.22672	5.06536	0	0	0	0	0	8.17708	17.826	13.9857	14.6098	17.4162	14.0269	1.66652	0.254243	9.01029	4.40508	5.05128	0	0	0	0	0	0	0.232208	0.396971	4.19272	0.301941	0.272526	0.289655	0.289531	0	4.82463	0	0	0	0	0	0	0	0	9.20067	7.40791	12.3353	7.17879	5.45265	7.07602	7.17134	5.25499	4.3222	0	5.5681	0	4.23422	0	0	0
UniRef90_A0A229I6L8	0	0	0	11.5195	11.1112	17.8581	10.4284	10.5515	12.8101	13.9638	12.5207	0	12.4682	10.8605	8.68798	0	0	0	0	0	0	14.8541	10.9506	10.0595	12.317	10.6141	1.03863	0.325098	0	3.48255	9.03917	0	0	0	0	0	0	0.109467	0.156286	3.47489	0.278499	0.143765	0.186814	0.319824	0	3.5654	0	0	0	0	0	0	0	0	2.94603	2.51002	3.298	2.66355	2.13924	3.19346	3.17067	6.31652	4.77397	0	10.2006	12.9967	4.02795	0	0	0
UniRef90_A0A229I6M1	0	0	13.1331	8.78872	7.51387	11.2322	7.20901	8.03327	8.36069	9.58704	10.2414	0	7.55494	4.42797	7.46797	0	0	0	0	0	0	19.1644	14.5526	14.4608	17.5709	15.0729	1.24119	0.288983	11.8906	6.84487	9.66976	0	0	0	0	0	0	0.0931045	0.154089	3.69115	0.240637	0.30276	0.365129	0.291183	0	4.43686	0	0	0	0	0	0	0	4.15364	10.2409	8.07853	13.1525	8.01067	6.24495	7.78051	8.42946	0	3.91024	4.03864	9.11562	6.82625	3.57674	0	0	0
UniRef90_A0A229I6M3	0	0	19.9285	11.8391	8.71795	13.2007	8.86228	10.2317	10.8262	11.5696	10.6346	0	9.44434	9.87185	13.086	0	0	0	0	0	5.06322	25.0897	18.0942	19.6014	21.5646	20.3126	1.98571	0.322261	7.09744	13.8559	10.9169	0	0	0	0	0	0	0.162203	0.18337	3.86487	0.179566	0.271269	0.327598	0.26866	0	4.1187	0	0	0	0	0	0	0	0	17.6879	13.7991	21.7892	13.4887	10.0679	13.1056	12.1664	4.51786	7.22285	4.29349	11.0061	7.36544	2.89538	0	0	0
UniRef90_A0A229I6M4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291377	0.0722581	0.152187	0.232659	0.170081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6M6	0	0	8.82039	14.7484	12.2146	15.4564	11.7139	15.883	15.1221	15.3754	12.3102	0	4.7799	12.1509	7.08196	0	0	0	3.77041	0	0	24.72	18.7267	18.9381	21.0164	19.8314	1.83868	0.43675	8.76014	8.17805	9.47224	0	0	0	0	0	0	0.366073	0.569689	8.5445	0.553883	0.683183	0.810171	0.509026	0	9.12925	0	0	0	0	0	0	0	0	17.387	12.9029	23.6815	12.8507	8.9633	11.6056	11.5782	11.4065	6.79003	2.94952	13.3933	6.01799	7.41781	0	0	0
UniRef90_A0A229I6M9	0	0	0	0.126828	0.0401672	0.104382	0.0607195	0.121746	0.101785	0.155256	0	0	0	0	0	0	0	0	0	0	0	1.88773	0.79205	1.214	1.20759	0.830012	0.20963	0	4.36935	0	0	0	0	0	0	0	0	0.0641831	0.099902	2.49255	0.0847025	0.109461	0.206181	0.0408191	0	3.17975	0	0	0	0	0	0	0	0	0.558251	0.291933	0.883176	0.433547	0.0797682	0.408634	0.39837	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6N0	0	0	25.0843	19.2692	12.7358	18.5346	12.9981	16.9394	16.027	18.1401	16.2166	3.15518	9.75241	16.9368	14.1685	0	0	0	0	0	0	22.8398	15.6196	18.7001	21.5306	16.7282	2.37563	1.19827	16.5381	20.9879	15.7079	0	0	0	0	0	0	0.521596	0.784707	7.50389	1.31634	1.23203	1.32184	0.966299	0	6.44317	0	0	0	0	0	0	0	0	37.1192	28.4272	46.0445	28.1397	20.3777	27.6769	26.3659	9.20616	6.8977	12.3137	18.3769	18.057	8.49006	0	0	0
UniRef90_A0A229I6N1	0	0	0	8.29375	7.62984	9.42015	7.07903	8.22123	9.19322	8.92428	6.59277	0	11.7648	6.59389	9.26362	0	0	0	9.77735	0	3.31986	15.6572	14.2393	13.8864	16.7816	13.175	1.27789	0.281103	6.49047	4.28013	3.51258	0	0	0	0	0	0	0.14402	0.210851	3.84559	0.375443	0.108876	0.354275	0.166568	0	4.03384	0	0	0	0	0	0	0	0	6.31243	5.00689	8.95899	5.16738	3.97771	5.32028	5.20977	4.22261	3.86984	0	7.21989	8.17274	3.44215	0	0	0
UniRef90_A0A229I6N2	0	0	0	6.42329	6.76552	8.72322	6.36245	6.29091	7.47344	7.44535	3.74167	0	5.13408	3.23323	5.4746	0	0	0	0	0	0	19.6126	14.4187	15.2719	17.1991	15.0494	1.40153	0.165722	9.25048	6.19901	8.24481	0	0	0	0	0	0	0.0685117	0.0902987	3.17069	0.245447	0.130405	0.19061	0.258889	0	2.36661	0	0	0	0	0	0	0	0	2.71077	2.28718	3.37753	3.07094	1.92901	2.76918	3.16076	3.40773	5.44407	0	12.695	2.99065	0	0	0	0
UniRef90_A0A229I6N3	0	0	0	0.158238	0.150351	0.255543	0.0639688	0.114342	0.173826	0.182849	0	0	0	0	0	0	0	0	0	0	0	1.13191	0.844984	0.761051	1.00192	0.947412	0.0552149	0	0	0	0	0	0	0	0	0	0	0	0	0.384312	0	0	0	0.114951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I6N4	0	0	14.8456	8.21033	6.51109	9.63043	6.87603	7.31583	8.16101	7.90848	7.19806	0	6.70213	6.84193	13.24	0	0	0	0	0	4.71206	17.9256	13.8588	14.2549	16.3078	15.8305	1.34919	0.338892	0	4.05002	9.9712	0	0	0	0	0	0	0.119568	0.165636	3.41598	0	0.144401	0.18164	0.358788	0	3.84776	0	0	0	0	0	0	0	10.2689	3.7466	2.8541	4.85639	2.78681	3.09818	3.4648	3.79781	0	2.19707	0	9.85316	4.21906	5.2287	0	0	0
UniRef90_A0A229I6N7	0	0	16.6682	19.1814	13.6496	16.6373	14.4614	17.8063	17.9712	19.1562	16.5022	4.31849	17.867	18.8569	12.8901	0	0	0	0	0	4.8433	38.1735	26.4096	29.7734	35.1776	29.4575	3.53184	1.09504	12.113	16.1617	21.1757	0	0	0	0	0	0	0.843121	2.03304	16.6338	2.64239	2.95146	2.75405	1.84401	0	14.4485	0	0	0	0	17.2373	0	0	11.4937	28.2922	21.0771	40.7	22.2563	15.0855	20.8539	20.2417	8.88152	9.03246	9.28786	15.7911	0	8.26946	0	0	0
UniRef90_A0A229I6N8	0	0	0	8.55531	7.73837	11.7076	7.49121	7.72815	9.69091	9.29616	12.4351	0	0	10.7827	5.72173	0	0	0	0	0	0	11.3638	9.87881	11.1543	10.4452	10.1376	1.29393	0.488148	0	0	9.4932	0	0	0	0	0	0	0.416333	0.728829	7.28105	1.05092	1.36381	1.26176	0.753408	0	8.10497	0	0	0	0	0	0	0	0	2.63488	1.28961	2.84912	1.94521	1.04704	1.66839	2.02074	0	3.16493	3.58644	0	10.942	2.25961	0	0	0
UniRef90_A0A229I6N9	0	0	20.9894	17.87	12.0075	18.8017	11.9572	16.0022	15.1655	18.1742	19.2755	0	22.8122	13.256	11.7585	0	0	0	0	0	0	21.6864	16.2687	17.1566	20.9494	16.0274	2.59411	1.0905	10.1184	16.7297	11.8225	0	0	0	0	0	0	0.414537	0.827173	8.08274	1.23959	0.995064	1.45569	1.02148	0	6.55174	0	0	0	0	0	0	0	0	34.5904	26.8752	45.1411	27.4808	19.5913	25.7996	24.6767	8.27804	6.19907	11.5965	21.956	18.5228	3.83311	0	0	0
UniRef90_A0A229I6P4	0	0	0	5.55937	2.25102	1.96728	3.91889	5.94445	4.90854	5.28285	7.57469	0	3.25507	4.25048	0	0	0	0	0	0	0	4.5591	2.86809	3.85241	4.67675	3.57715	0.504155	0.120838	0	2.24799	0	0	0	0	0	0	0	0.401417	0.551381	6.63545	0.734813	0.932482	1.13389	0.363424	0	6.63472	0	0	0	0	0	0	0	0	3.03435	1.51	6.06403	1.86495	0.78334	1.51993	1.79042	0	0	0	0	0	1.79361	0	0	0
UniRef90_A0A229I6P5	0	0	7.7291	6.9483	6.65443	9.7199	5.83551	6.87332	8.40074	8.08113	10.6836	0	8.96001	6.56092	4.43132	0	0	0	0	0	0	15.6612	13.4197	12.7371	15.1543	12.9683	1.47492	0.324661	0	3.91592	17.2669	0	0	0	0	0	0	0.143448	0.234567	3.41932	0.169651	0.207152	0.300107	0.319318	0	3.04294	0	0	0	0	0	0	0	0	3.05276	2.1851	4.00554	2.55701	2.30077	3.14419	3.40943	4.97073	4.24866	0	8.38394	8.78634	3.30005	0	0	0
UniRef90_A0A229I6P8	0	0	0	0.376749	0.162259	0.34884	0.258192	0.298523	0.328123	0.416722	0	0	0	0	0	0	0	0	0	0	0	2.10415	0.912931	1.69193	1.62484	1.42273	0.176287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
