Phylum	Y2_SI_1cm	O1_S_6	Y2_B_RL_L_MG_1	Y1_LI_37cm	Y2_B_LL_L_MG_1	Y2_NC_Air__MG_2	Y2_LI_10cm	Y1_S_1	Y1_S_6	O1_SI_81cm	O1_SI_1cm	O1_LI_37cm	O1_SI_201cm	O1_LI_55cm	Y1_LI_28cm	Y1_LI_19cm	O1_B_RA_L_MG_1	Y2_LI_28cm	O1_SI_41cm	Y1_SI_137cm	O2_B_RL_L_MG_1	Y2_SI_113cm	O2_SI_145cm	Y2_SI_57cm	Y1_LI_55cm	Y1_LI_1cm	O2_LI_55cm	O2_S_6	Y2_B_N_L_MG_1	O1_B_N_L_MG_1	O2_SI_121cm	Y1_B_RA_L_MG_1	Y1_B_LL_L_MG_1	Y2_SI_169cm	Y2_B_RA_L_MG_1	O2_SI_97cm	O1_LI_28cm	Y1_SI_85cm	O1_LI_10cm	Y2_S_6	Y2_LI_55cm	O2_B_RA_L_MG_1	O2_LI_37cm	O1_B_LA_L_MG_1	Y1_LI_46cm	O1_LI_46cm	Y1_SI_29cm	O1_SI_161cm	O2_SI_25cm	O2_B_N_L_MG_1	Y2_LI_46cm	O2_B_LL_L_MG_1	Y2_SI_29cm	Y2_SI_85cm	Y2_NC_scissors__MG_2	O1_S_1	Y2_B_LA_L_MG_1	O2_SI_73cm	Y2_LI_37cm	Y1_SI_1cm	Y2_LI_19cm	O2_LI_10cm	Y2_Lip_Upper	Y2_NC_forceps__MG_2	O1_SI_121cm	O2_LI_19cm	O2_Rshoulder	O1_LI_1cm	Y2_S_1	O2_SI_49cm	O2_LI_1cm	Y1_LI_10cm	O2_SI_1cm	O2_LI_46cm	O2_Lip_Upper	O2_S_1	O1_LI_19cm	Y1_SI_113cm	Y1_B_N_L_MG_1	Y2_SI_141cm	Y1_B_RL_L_MG_1	Y2_Right_Leg	O2_Right_Leg	O1_B_LL_L_MG_1	O2_B_LA_L_MG_1	Y2_Rshoulder	O1_B_RL_L_MG_1	O2_LI_28cm	Y1_SI_57cm	Y2_LI_1cm	Y1_B_LA_L_MG_1
Bacteroidota	0	0	0	3.03E-05	0	0	0.000284871	0	0	0	0	0	0	6.72E-05	0	0	0	0.000182239	0	0.000513647	0	0	6.73E-05	0	0	7.82E-05	0.000110044	0	0	0	0	0	0	0	0	0	3.97E-05	0	6.99E-05	0	8.25E-05	0	0.000121903	0	6.39E-05	4.71E-05	0	0	0	0	0.000111849	0	0	0	0	0	0	0	0.000101917	0	0.000110562	9.15E-05	0	0	0	7.04E-05	0	0	0	0	9.99E-05	0	0.000111257	0	1.96E-05	0	7.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00020788	0
Bacteroidota	0	0	0	0.000154066	0	0	0.004083465	0	0	0	0	0.001505597	0	0.000863956	0.000126889	0	0	0.00239369	0	0.006655084	0	0	0.000492674	0	0	0.001028007	0.000551468	0	0	0	0	0	0	0	0	0	0.000708394	0	0.001570893	0	0.0009582	0	0.000647902	0	0.000205278	0.001564425	0	0	0	0	0.000682698	0	0	0	0	0	0	0	0.000628974	0	0.001275068	0.000667828	0	0	0	0.00022747	0	0.000886096	0	0	0.000548917	0	0.000369894	0.000549097	0	0	0.001572836	0	0	0	0	0.000339126	0	0	0	0	0	0.000315655	0	0.004753045	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46E-06	0	0	0	0	4.59E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0.000770553	0	0	0	0	0.000724154	0	0.000441319	0	0	0	0.000632953	0	0	0	0	0.000485948	0	0	0	0.000776341	0.001337121	0	0	0	0	0	0	0	0	0.000518941	0	0.000994302	0	0.000477738	0	0.001056535	0	8.28E-05	0.000924708	0	0	0	0	0.000374533	0	0	0	0	0	0	0	0.000396815	0	0.000514466	0.000984138	0	0	0	0.000689665	0	0.000686392	0	0	0.000908555	0.003424173	0.001174703	0.000900492	0	0	0.000793861	0	0	0	0	0	0	0	0	0	0	0.00085916	0	0.001081338	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.26E-05	0	0	0	0	0	0	0	0	0	4.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0.003543082	0	0	0.000767129	0	0	0	0	0.000686559	0	0.000192888	0.003808038	0.001468263	0	0.000884609	0	0.002595036	0	0	0.000406078	0	0.000419338	0.000769241	0.000315155	0.000422249	0	0	0	0	0	0	0	0	0.000412181	0	0.000947857	0	0.000601779	0	0.000615188	0	0.003746567	0.000977601	0	0	0	0	0.000763452	0	0	0	0	0	0	0	0.000609914	0	0.000836724	0.000531337	0	0	0	0.000336724	0	0.001048818	0	0	0.00051468	0.000905566	0.000751829	0.000431288	0	0	0.000854504	0	0	0	0	4.87E-05	0	0	0	0	0	0.000341219	0	0.001291749	0
Bacteroidota	0	0	0	0	0	0	0.000722608	0	0	0	0	0	0	0	0	0	0	0.00050153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168008	0	0.000594096	0	0.000365169	0	4.93E-05	0	0	0.000446302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000429969	0	0	0	0	0	0	0	0	0	4.82E-05	0	0	0	0	0	0.000511874	0	0	0	0	0	0	0	0	0	0	0	0	0.000669555	0
Bacteroidota	0	0	0	0.000197144	0	0	0.091857105	0	0	0	0	0.006345974	0	0.003870379	0.000102418	0	0	0.05803976	0.016407781	0.006498756	0	0	0.008023184	0	0	0.001929571	0.010966337	0.015686173	0	0	0.018302807	0	0	0.000397586	0	0.035107169	0.004565052	0	0.024964678	0	0.033751596	0	0.013201794	0	0.00034007	0.023178491	0	0	0.026822094	0	0.034987929	0	0.011533042	0	0	0	0	0.022755823	0.032346874	0	0.041574806	0.01543207	0	0	0	0.008096737	0	0.027011874	0.000326542	0.012705652	0.011152304	0.006263501	0.009571014	0.00510572	3.81E-05	0.02953205	0.0217484	0	0	0.000953949	0	0.003237609	0	0	0	0	0	0.006350893	0	0.089154566	0
Bacteroidota	0	0	0	0	0	0	0.000834377	0	0	0	0	0.000593914	0	0	0	0	0	0.000315942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336841	0	0.000155231	0	0.000110799	0	0	0.000596824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222112	0	0	0	0	0	0	0	0	0	0.000255426	0	0	0	0	0	0.000487086	0	0	0	0	0	0	0	0	0	0	0	0	0.000559107	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	9.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.86E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-06	0	0.000119554	0	0	0	5.03E-05	0	0	0.000193152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.85E-05	0	0	0	0	0	0	0	0	0	5.11E-05	0	0	0	0	0	0.000121157	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11E-05	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45E-05	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.30E-06	0	5.43E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15E-06	0	0	0	0	7.90E-06	0	0	0	0	0	0	0	0	0	0	3.62E-06	0	0	0	0	0	0	0	0	0	0	0	0	6.69E-06	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23E-05	0	2.16E-06	0	0	0	1.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49E-06	0	0	0	0	0	0	0	0	0	6.76E-06	0	3.28E-05	0	0	0	1.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	5.48E-05	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65E-05	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.52E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52E-05	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06E-05	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.20E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0.00337843	0	0	0	0	0	0	0	0	0.008777719	3.13E-05	0	0	0	0	0	0	0.001939006	0	0	0	0	0	0	0	0	0	0.003361076	0	0	0	0	0	0	0	0	0	8.52E-06	0	0	0	0	0	0	0.000259729	0	0	0	0	0	0	0	0	0	0.007941822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90E-05	0	0.013381502	0	5.76E-06	0	0	0	0	1.59E-05	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0.001095707	0	0	0	0	0	0	0	0	0.003101901	5.19E-05	0	0	0	0	0	0	0.002086539	0	0	0	0	0	0	0	0	0	0.002454119	0	0	0	0	0	0	0	0	0	4.96E-06	0	0	0	0	0	0	0.000114733	0	0	0	0	0	0	0	0	0	0.004017084	0	0	0	0	0	0	0.001160846	0	0	0	0	0	0	0	0	0	0	0	0.004268777	0	2.20E-06	0	0	0	0	2.69E-05	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0.005798116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003730478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000536825	0	0	0	0	0	0	0	0	0	0.025649313	0	0	0	0	0	0	0	0	0	0	0	0	0.00027341	0	0	0	0	0	0.000240533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89E-05	0	0.000473449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.47E-06	0	2.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63E-05	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.60E-05	0	0	0	0	0	0	0	0	0	1.49E-05	0	7.64E-06	0	0	0	2.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95E-05	0	0	0	0	0	1.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0.000582096	0	0	0.003952705	0	0	0	0	0.000686112	0	0	0.000593661	0	0	0.002640643	0	0.014672449	0	0	0	0	0	0.001903694	0.001133724	0	0	0	0	0	0	0	0	0	0.000779199	0	0.000895636	0	0.001267801	0	0.001063341	0	0.000781525	0.000414461	0	0	0	0	0.001444294	0	0	0	0	0	0	0	0.001071849	0	0.001847123	0.001188332	0	0	0	0.001110677	0	0.003498526	0	0	0.001620623	0.007725613	0	0	0.001027941	0	0.00090395	0	0	0	0	0	0	0	0	0	0	0	0	0.004295708	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.07E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21E-05	0	0	0	0	0	0	0	0	0	1.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0.000499121	0	0	0.003659739	0	0	0	0	0	0	0	0	0	0	0.001942762	0	0.008660542	0	0	0	0	0	0.002225976	0.000900323	0	0	0	0	0	0	0	0	0	0.000908919	0	0.000511475	0	0.001146126	0	0.001686946	0	0	0.000407356	0	0	0	0	0.000989935	0	0	0	0	0	0	0	0.001075291	0	0.001219357	0	0	0	0	0.000733409	0	0	0	0	0.001521741	0	0	0.000682478	9.37E-05	0	0.000635814	0	0	0	0	0	0	0	0	0	0	0	0	0.004217798	0
Bacteroidota	0	0	0	0	0	0	7.29E-05	0	0	0	0	3.40E-05	0	0	0	0	0	3.77E-05	0	0	0	0	0	0	0	0	1.58E-05	0	0	0	0	0	0	0	0	0	1.26E-05	0	7.21E-05	0	3.08E-05	0	2.33E-05	0	0	5.68E-05	0	0	0	0	6.68E-05	0	0	0	0	0	0	0	4.29E-05	0	3.37E-05	0	0	0	0	0	0	0	0	0	1.80E-05	0	7.56E-05	0	0	0	6.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	5.21E-05	0
Bacteroidota	0	0	0	0.000416571	0	0	0.00039882	0	0	0	0	0	0	0	0.000359822	0.000265178	0	0.000228351	0	0.00576625	0	0	0	0	0	0.000499301	3.54E-05	0	0	0	0	0	0	0	0	0	3.46E-05	0	4.62E-05	0	0.000192802	0	2.24E-05	0	0.000487222	0.000102365	0	0	0	0	0.000252473	0	0	0	0	0	0	0	0.000133154	0	0.000172509	0	0	0	0	1.88E-05	0	0	0	0	1.53E-05	0.000896133	0	0	0	0	6.26E-05	0.005822416	0	0	0	0.000114865	0	0	0	0	0	0	0	0.000392261	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.76E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	3.33E-05	0	0	0.000182753	0	0	0	0	0	0	0	0	0	0	0.000125008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104395	0	1.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.34E-05	0	6.87E-05	0	0	0	0	0	0	0	0	0	7.88E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194865	0
Bacteroidota	0	0	0	0	0	0	8.00E-05	0	0	0	0	0	0	0	0	0	0	4.11E-05	0	0	0	0	5.72E-05	0	0	0	5.87E-05	0	0	0	0	0	0	0	0	0	5.94E-06	0	0	0	4.18E-05	0	4.91E-05	0	0	0	0	0	0	0	5.99E-05	0	0	0	0	0	0	0	4.71E-05	0	4.06E-05	3.36E-05	0	0	0	3.71E-05	0	0	0	0	5.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.99E-05	0
Bacteroidota	0	0	0	0	0	0	0.000407226	0	0	0	0	0	0	0	0	0	0	0.000312521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183696	0	0	0	0	0	0	0	0	0	0.000159188	0	0	0	0	0	0	0	0.000204893	0	0.000224704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187634	0
Bacteroidota	0	0	0	0	0	0	0.000126091	0	0	0	0	0.000181262	0	0.000194908	0	0	0	2.75E-05	0	0	0	0	0.000166467	0	0	0	0.000184932	0	0	0	0	0	0	0	0	0	5.52E-05	0	0.000697254	0	1.66E-05	0	0.000181721	0	0	0.000886815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04E-05	0.000317394	0	0	0	0.000130593	0	0.001133138	0	0	0.000207073	0	0.000137747	0.00014286	0	0	0.000676782	0	0	0	0	0	0	0	0	0	0	0	0	9.51E-05	0
Bacteroidota	0	0	0	0	0	0	3.36E-05	0	0	0	0	0	0	0	0	0	0	6.87E-05	0	0.000602977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72E-05	0	4.85E-05	0	2.23E-05	0	1.76E-05	5.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.99E-05	0	5.00E-05	0	0	0	0	0	0	0	0	0	1.37E-05	0	0	0	0	0	3.68E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.97E-05	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.17E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	4.44E-05	0	0	0.000374224	0	0	0	0	0	0	0	0	0	0	0.000286579	0	0.000558312	0	0	0.0003632	0	0	0	0.000249835	0	0	0	0	0	0	0	0	0	8.51E-05	0	0.000104909	0	0.000190364	0	0.00036177	0	2.86E-05	0.000106839	0	0	0	0	0.000174039	0	0	0	0	0	0	0	0.000111182	0	0.00022033	0.000340143	0	0	0	0.000140622	0	0	0	0	0.00029657	0	0.000216253	0.000212597	0	0	0.00011818	0	0	0	0	9.65E-05	0	0	0	0	0	0	0	0.000479209	0
Bacteroidota	0	0	0	7.77E-05	0	0	0.000248756	0	0	0	0	0	0	0	3.35E-05	0	0	0.000162853	0	0.003591065	0	0	0	0	0	0.000302286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.19E-05	0	0	0	0.000133827	0	0	0	0	0	0	0	0	0	0	0	0	0	5.93E-05	0	8.15E-05	0	0	0	0	0	0	0	0	0	0	0.001631906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320497	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19E-05	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110448	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	0	0	0	0.000977234	0	0	0.001941171	0	0	0	0	0.000535284	0	0.000398904	0.000663903	0.001157439	0	0.000970205	0	0.008772204	0	0	0.002777806	0	0	0.00233948	0.002835558	0.002526085	0	0	0	0	0	0	0	0	0.000407636	0	0.00161197	0	0.00068703	0	0.004459321	0	0.000988541	0.000829185	0	0	0.016244367	0	0.000636752	0	0	0	0	0	0	0	0.000447641	0	0.000980446	0.003963635	0	0	0	0.00255573	0	0.00064793	0	0	0.003916524	0.010234787	0.003718208	0.002395443	2.40E-05	0	0.001610633	0	0	0	0	0.000372442	0	0	0	0	0	0.002465222	0	0.001661957	0
